"Site","Mark","Individual","Orientation","Altitude","Plot","ID","Site_Plot","Date","Days","Emergence","Emergence.overall"
"SD2","B20","i","S","D","B","SD2 B20 i","SD2 B",2019-01-28,302,0,FALSE
"SD2","C01","d","S","D","C","SD2 C01 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C01","i","S","D","C","SD2 C01 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C02","d","S","D","C","SD2 C02 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C02","i","S","D","C","SD2 C02 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C03","d","S","D","C","SD2 C03 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C03","i","S","D","C","SD2 C03 i","SD2 C",2018-11-08,221,1,TRUE
"SD2","C04","d","S","D","C","SD2 C04 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C04","i","S","D","C","SD2 C04 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C05","d","S","D","C","SD2 C05 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C05","i","S","D","C","SD2 C05 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C06","d","S","D","C","SD2 C06 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C06","i","S","D","C","SD2 C06 i","SD2 C",2018-11-08,221,1,TRUE
"SD2","C07","d","S","D","C","SD2 C07 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C07","i","S","D","C","SD2 C07 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C08","d","S","D","C","SD2 C08 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C08","i","S","D","C","SD2 C08 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C09","d","S","D","C","SD2 C09 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C09","i","S","D","C","SD2 C09 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C10","d","S","D","C","SD2 C10 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C10","i","S","D","C","SD2 C10 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C11","d","S","D","C","SD2 C11 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C11","i","S","D","C","SD2 C11 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C12","d","S","D","C","SD2 C12 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C12","i","S","D","C","SD2 C12 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C13","d","S","D","C","SD2 C13 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C13","i","S","D","C","SD2 C13 i","SD2 C",2018-11-08,221,1,TRUE
"SD2","C14","d","S","D","C","SD2 C14 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C14","i","S","D","C","SD2 C14 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C15","d","S","D","C","SD2 C15 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C15","i","S","D","C","SD2 C15 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C16","d","S","D","C","SD2 C16 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C16","i","S","D","C","SD2 C16 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C17","d","S","D","C","SD2 C17 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C17","i","S","D","C","SD2 C17 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C18","d","S","D","C","SD2 C18 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C18","i","S","D","C","SD2 C18 i","SD2 C",2018-11-08,221,1,TRUE
"SD2","C19","d","S","D","C","SD2 C19 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C19","i","S","D","C","SD2 C19 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","C20","d","S","D","C","SD2 C20 d","SD2 C",2019-01-28,302,0,FALSE
"SD2","C20","i","S","D","C","SD2 C20 i","SD2 C",2019-01-28,302,0,FALSE
"SD2","D01","d","S","D","D","SD2 D01 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D01","i","S","D","D","SD2 D01 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D02","d","S","D","D","SD2 D02 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D02","i","S","D","D","SD2 D02 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D03","d","S","D","D","SD2 D03 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D03","i","S","D","D","SD2 D03 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D04","d","S","D","D","SD2 D04 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D04","i","S","D","D","SD2 D04 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D05","d","S","D","D","SD2 D05 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D05","i","S","D","D","SD2 D05 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D06","d","S","D","D","SD2 D06 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D06","i","S","D","D","SD2 D06 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D07","d","S","D","D","SD2 D07 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D07","i","S","D","D","SD2 D07 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D08","d","S","D","D","SD2 D08 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D08","i","S","D","D","SD2 D08 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D09","d","S","D","D","SD2 D09 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D09","i","S","D","D","SD2 D09 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D10","d","S","D","D","SD2 D10 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D10","i","S","D","D","SD2 D10 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D11","d","S","D","D","SD2 D11 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D11","i","S","D","D","SD2 D11 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D12","d","S","D","D","SD2 D12 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D12","i","S","D","D","SD2 D12 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D13","d","S","D","D","SD2 D13 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D13","i","S","D","D","SD2 D13 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D14","d","S","D","D","SD2 D14 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D14","i","S","D","D","SD2 D14 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D15","d","S","D","D","SD2 D15 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D15","i","S","D","D","SD2 D15 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D16","d","S","D","D","SD2 D16 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D16","i","S","D","D","SD2 D16 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D17","d","S","D","D","SD2 D17 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D17","i","S","D","D","SD2 D17 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D18","d","S","D","D","SD2 D18 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D18","i","S","D","D","SD2 D18 i","SD2 D",2018-09-24,176,1,TRUE
"SD2","D19","d","S","D","D","SD2 D19 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D19","i","S","D","D","SD2 D19 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","D20","d","S","D","D","SD2 D20 d","SD2 D",2019-01-28,302,0,FALSE
"SD2","D20","i","S","D","D","SD2 D20 i","SD2 D",2019-01-28,302,0,FALSE
"SD2","E01","d","S","D","E","SD2 E01 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E01","i","S","D","E","SD2 E01 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E02","d","S","D","E","SD2 E02 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E02","i","S","D","E","SD2 E02 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E03","d","S","D","E","SD2 E03 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E03","i","S","D","E","SD2 E03 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E04","d","S","D","E","SD2 E04 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E04","i","S","D","E","SD2 E04 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E05","d","S","D","E","SD2 E05 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E05","i","S","D","E","SD2 E05 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E06","d","S","D","E","SD2 E06 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E06","i","S","D","E","SD2 E06 i","SD2 E",2018-11-08,221,1,TRUE
"SD2","E07","d","S","D","E","SD2 E07 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E07","i","S","D","E","SD2 E07 i","SD2 E",2018-11-08,221,1,TRUE
"SD2","E08","d","S","D","E","SD2 E08 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E08","i","S","D","E","SD2 E08 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E09","d","S","D","E","SD2 E09 d","SD2 E",2018-11-08,221,1,TRUE
"SD2","E09","i","S","D","E","SD2 E09 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E10","d","S","D","E","SD2 E10 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E10","i","S","D","E","SD2 E10 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E11","d","S","D","E","SD2 E11 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E11","i","S","D","E","SD2 E11 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E12","d","S","D","E","SD2 E12 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E12","i","S","D","E","SD2 E12 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E13","d","S","D","E","SD2 E13 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E13","i","S","D","E","SD2 E13 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E14","d","S","D","E","SD2 E14 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E14","i","S","D","E","SD2 E14 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E15","d","S","D","E","SD2 E15 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E15","i","S","D","E","SD2 E15 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E16","d","S","D","E","SD2 E16 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E16","i","S","D","E","SD2 E16 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E17","d","S","D","E","SD2 E17 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E17","i","S","D","E","SD2 E17 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E18","d","S","D","E","SD2 E18 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E18","i","S","D","E","SD2 E18 i","SD2 E",2018-11-08,221,1,TRUE
"SD2","E19","d","S","D","E","SD2 E19 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E19","i","S","D","E","SD2 E19 i","SD2 E",2019-01-28,302,0,FALSE
"SD2","E20","d","S","D","E","SD2 E20 d","SD2 E",2019-01-28,302,0,FALSE
"SD2","E20","i","S","D","E","SD2 E20 i","SD2 E",2019-01-28,302,0,FALSE
"SM1","A01","d","S","M","A","SM1 A01 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A01","i","S","M","A","SM1 A01 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A02","d","S","M","A","SM1 A02 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A02","i","S","M","A","SM1 A02 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A03","d","S","M","A","SM1 A03 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A03","i","S","M","A","SM1 A03 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A04","d","S","M","A","SM1 A04 d","SM1 A",2018-07-27,117,1,TRUE
"SM1","A04","i","S","M","A","SM1 A04 i","SM1 A",2018-07-27,117,1,TRUE
"SM1","A05","d","S","M","A","SM1 A05 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A05","i","S","M","A","SM1 A05 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A06","d","S","M","A","SM1 A06 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A06","i","S","M","A","SM1 A06 i","SM1 A",2018-12-07,250,1,TRUE
"SM1","A07","d","S","M","A","SM1 A07 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A07","i","S","M","A","SM1 A07 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A08","d","S","M","A","SM1 A08 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A08","i","S","M","A","SM1 A08 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A09","d","S","M","A","SM1 A09 d","SM1 A",2018-07-27,117,1,TRUE
"SM1","A09","i","S","M","A","SM1 A09 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A10","d","S","M","A","SM1 A10 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A10","i","S","M","A","SM1 A10 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A11","d","S","M","A","SM1 A11 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A11","i","S","M","A","SM1 A11 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A12","d","S","M","A","SM1 A12 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A12","i","S","M","A","SM1 A12 i","SM1 A",2018-12-07,250,1,TRUE
"SM1","A13","d","S","M","A","SM1 A13 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A13","i","S","M","A","SM1 A13 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A14","d","S","M","A","SM1 A14 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A14","i","S","M","A","SM1 A14 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A15","d","S","M","A","SM1 A15 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A15","i","S","M","A","SM1 A15 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A16","d","S","M","A","SM1 A16 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A16","i","S","M","A","SM1 A16 i","SM1 A",2018-07-27,117,1,TRUE
"SM1","A17","d","S","M","A","SM1 A17 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A17","i","S","M","A","SM1 A17 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A18","d","S","M","A","SM1 A18 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A18","i","S","M","A","SM1 A18 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A19","d","S","M","A","SM1 A19 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A19","i","S","M","A","SM1 A19 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","A20","d","S","M","A","SM1 A20 d","SM1 A",2019-01-28,302,0,FALSE
"SM1","A20","i","S","M","A","SM1 A20 i","SM1 A",2019-01-28,302,0,FALSE
"SM1","B01","d","S","M","B","SM1 B01 d","SM1 B",2018-06-08,68,1,TRUE
"SM1","B01","i","S","M","B","SM1 B01 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B02","d","S","M","B","SM1 B02 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B02","i","S","M","B","SM1 B02 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B03","d","S","M","B","SM1 B03 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B03","i","S","M","B","SM1 B03 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B04","d","S","M","B","SM1 B04 d","SM1 B",2018-12-07,250,1,TRUE
"SM1","B04","i","S","M","B","SM1 B04 i","SM1 B",2018-08-28,149,1,TRUE
"SM1","B05","d","S","M","B","SM1 B05 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B05","i","S","M","B","SM1 B05 i","SM1 B",2018-07-27,117,1,TRUE
"SM1","B06","d","S","M","B","SM1 B06 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B06","i","S","M","B","SM1 B06 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B07","d","S","M","B","SM1 B07 d","SM1 B",2018-08-28,149,1,TRUE
"SM1","B07","i","S","M","B","SM1 B07 i","SM1 B",2018-08-14,135,1,TRUE
"SM1","B08","d","S","M","B","SM1 B08 d","SM1 B",2018-06-08,68,1,TRUE
"SM1","B08","i","S","M","B","SM1 B08 i","SM1 B",2018-07-27,117,1,TRUE
"SM1","B09","d","S","M","B","SM1 B09 d","SM1 B",2018-06-08,68,1,TRUE
"SM1","B09","i","S","M","B","SM1 B09 i","SM1 B",2018-07-27,117,1,TRUE
"SM1","B10","d","S","M","B","SM1 B10 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B10","i","S","M","B","SM1 B10 i","SM1 B",2018-07-27,117,1,TRUE
"SM1","B11","d","S","M","B","SM1 B11 d","SM1 B",2018-07-27,117,1,TRUE
"SM1","B11","i","S","M","B","SM1 B11 i","SM1 B",2018-07-27,117,1,TRUE
"SM1","B12","d","S","M","B","SM1 B12 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B12","i","S","M","B","SM1 B12 i","SM1 B",2018-07-27,117,1,TRUE
"SM1","B13","d","S","M","B","SM1 B13 d","SM1 B",2018-06-08,68,1,TRUE
"SM1","B13","i","S","M","B","SM1 B13 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B14","d","S","M","B","SM1 B14 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B14","i","S","M","B","SM1 B14 i","SM1 B",2018-07-27,117,1,TRUE
"SM1","B15","d","S","M","B","SM1 B15 d","SM1 B",2018-09-24,176,1,TRUE
"SM1","B15","i","S","M","B","SM1 B15 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B16","d","S","M","B","SM1 B16 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B16","i","S","M","B","SM1 B16 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B17","d","S","M","B","SM1 B17 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B17","i","S","M","B","SM1 B17 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B18","d","S","M","B","SM1 B18 d","SM1 B",2018-07-27,117,1,TRUE
"SM1","B18","i","S","M","B","SM1 B18 i","SM1 B",2018-07-27,117,1,TRUE
"SM1","B19","d","S","M","B","SM1 B19 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B19","i","S","M","B","SM1 B19 i","SM1 B",2019-01-28,302,0,FALSE
"SM1","B20","d","S","M","B","SM1 B20 d","SM1 B",2019-01-28,302,0,FALSE
"SM1","B20","i","S","M","B","SM1 B20 i","SM1 B",2018-09-24,176,1,TRUE
"SM1","C01","d","S","M","C","SM1 C01 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C01","i","S","M","C","SM1 C01 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C02","d","S","M","C","SM1 C02 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C02","i","S","M","C","SM1 C02 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C03","d","S","M","C","SM1 C03 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C03","i","S","M","C","SM1 C03 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C04","d","S","M","C","SM1 C04 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C04","i","S","M","C","SM1 C04 i","SM1 C",2018-08-28,149,1,TRUE
"SM1","C05","d","S","M","C","SM1 C05 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C05","i","S","M","C","SM1 C05 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C06","d","S","M","C","SM1 C06 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C06","i","S","M","C","SM1 C06 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C07","d","S","M","C","SM1 C07 d","SM1 C",2018-07-27,117,1,TRUE
"SM1","C07","i","S","M","C","SM1 C07 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C08","d","S","M","C","SM1 C08 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C08","i","S","M","C","SM1 C08 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C09","d","S","M","C","SM1 C09 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C09","i","S","M","C","SM1 C09 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C10","d","S","M","C","SM1 C10 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C10","i","S","M","C","SM1 C10 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C11","d","S","M","C","SM1 C11 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C11","i","S","M","C","SM1 C11 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C12","d","S","M","C","SM1 C12 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C12","i","S","M","C","SM1 C12 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C13","d","S","M","C","SM1 C13 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C13","i","S","M","C","SM1 C13 i","SM1 C",2018-12-07,250,1,TRUE
"SM1","C14","d","S","M","C","SM1 C14 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C14","i","S","M","C","SM1 C14 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C15","d","S","M","C","SM1 C15 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C15","i","S","M","C","SM1 C15 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C16","d","S","M","C","SM1 C16 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C16","i","S","M","C","SM1 C16 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C17","d","S","M","C","SM1 C17 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C17","i","S","M","C","SM1 C17 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C18","d","S","M","C","SM1 C18 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C18","i","S","M","C","SM1 C18 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C19","d","S","M","C","SM1 C19 d","SM1 C",2019-01-28,302,0,FALSE
"SM1","C19","i","S","M","C","SM1 C19 i","SM1 C",2019-01-28,302,0,FALSE
"SM1","C20","d","S","M","C","SM1 C20 d","SM1 C",2018-07-27,117,1,TRUE
"SM1","C20","i","S","M","C","SM1 C20 i","SM1 C",2018-06-08,68,1,TRUE
"SM1","D01","d","S","M","D","SM1 D01 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D01","i","S","M","D","SM1 D01 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D02","d","S","M","D","SM1 D02 d","SM1 D",2018-07-27,117,1,TRUE
"SM1","D02","i","S","M","D","SM1 D02 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D03","d","S","M","D","SM1 D03 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D03","i","S","M","D","SM1 D03 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D04","d","S","M","D","SM1 D04 d","SM1 D",2018-07-27,117,1,TRUE
"SM1","D04","i","S","M","D","SM1 D04 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D05","d","S","M","D","SM1 D05 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D05","i","S","M","D","SM1 D05 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D06","d","S","M","D","SM1 D06 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D06","i","S","M","D","SM1 D06 i","SM1 D",2018-07-27,117,1,TRUE
"SM1","D07","d","S","M","D","SM1 D07 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D07","i","S","M","D","SM1 D07 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D08","d","S","M","D","SM1 D08 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D08","i","S","M","D","SM1 D08 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D09","d","S","M","D","SM1 D09 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D09","i","S","M","D","SM1 D09 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D10","d","S","M","D","SM1 D10 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D10","i","S","M","D","SM1 D10 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D11","d","S","M","D","SM1 D11 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D11","i","S","M","D","SM1 D11 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D12","d","S","M","D","SM1 D12 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D12","i","S","M","D","SM1 D12 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D13","d","S","M","D","SM1 D13 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D13","i","S","M","D","SM1 D13 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D14","d","S","M","D","SM1 D14 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D14","i","S","M","D","SM1 D14 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D15","d","S","M","D","SM1 D15 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D15","i","S","M","D","SM1 D15 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D16","d","S","M","D","SM1 D16 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D16","i","S","M","D","SM1 D16 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D17","d","S","M","D","SM1 D17 d","SM1 D",2018-06-08,68,1,TRUE
"SM1","D17","i","S","M","D","SM1 D17 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D18","d","S","M","D","SM1 D18 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D18","i","S","M","D","SM1 D18 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D19","d","S","M","D","SM1 D19 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D19","i","S","M","D","SM1 D19 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","D20","d","S","M","D","SM1 D20 d","SM1 D",2019-01-28,302,0,FALSE
"SM1","D20","i","S","M","D","SM1 D20 i","SM1 D",2019-01-28,302,0,FALSE
"SM1","E01","d","S","M","E","SM1 E01 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E01","i","S","M","E","SM1 E01 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E02","d","S","M","E","SM1 E02 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E02","i","S","M","E","SM1 E02 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E03","d","S","M","E","SM1 E03 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E03","i","S","M","E","SM1 E03 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E04","d","S","M","E","SM1 E04 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E04","i","S","M","E","SM1 E04 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E05","d","S","M","E","SM1 E05 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E05","i","S","M","E","SM1 E05 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E06","d","S","M","E","SM1 E06 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E06","i","S","M","E","SM1 E06 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E07","d","S","M","E","SM1 E07 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E07","i","S","M","E","SM1 E07 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E08","d","S","M","E","SM1 E08 d","SM1 E",2019-01-28,302,0,FALSE
